settlement_id,merchant_id,settlement_account_id,amount,timestamp
S00002389,M0256,SA0421,11331.06,2026-04-01 10:00:00
S00002390,M0257,SA0721,5570.78,2026-02-01 03:00:00
S00002391,M0257,SA0721,1409.39,2026-02-06 15:00:00
S00002392,M0257,SA0721,5320.35,2026-02-12 14:00:00
S00002393,M0257,SA0721,3498.29,2026-02-15 22:00:00
S00002394,M0257,SA0721,7897.35,2026-02-25 03:00:00
S00002395,M0257,SA0721,820.75,2026-03-02 13:00:00
S00002396,M0257,SA0721,2469.32,2026-03-05 21:00:00
S00002397,M0257,SA0721,2370.89,2026-03-08 11:00:00
S00002398,M0257,SA0721,1290.7,2026-03-17 14:00:00
S00002399,M0258,SA0530,1618.92,2026-01-04 14:00:00
S00002400,M0258,SA0530,1006.75,2026-01-10 13:00:00
S00002401,M0258,SA0530,1036.99,2026-01-13 19:00:00
S00002402,M0258,SA0530,246.27,2026-01-22 21:00:00
S00002403,M0258,SA0530,995.36,2026-02-09 18:00:00
S00002404,M0258,SA0530,1486.52,2026-02-18 19:00:00
S00002405,M0258,SA0530,2826.25,2026-03-02 11:00:00
S00002406,M0258,SA0530,2973.02,2026-03-20 10:00:00
S00002407,M0258,SA0530,175.3,2026-03-26 12:00:00
S00002408,M0259,SA0138,1777.89,2026-01-10 21:00:00
S00002409,M0259,SA0138,1602.79,2026-01-13 18:00:00
S00002410,M0259,SA0138,300.0,2026-01-31 09:00:00
S00002411,M0259,SA0138,915.83,2026-02-12 08:00:00
S00002412,M0259,SA0138,1375.41,2026-02-24 18:00:00
S00002413,M0259,SA0138,331.87,2026-02-27 12:00:00
S00002414,M0259,SA0138,1066.51,2026-03-08 17:00:00
S00002415,M0259,SA0138,911.13,2026-03-11 19:00:00
S00002416,M0259,SA0138,812.2,2026-03-26 08:00:00
S00002417,M0259,SA0138,1671.67,2026-03-29 09:00:00
S00002418,M0260,SA0060,4696.06,2026-01-04 13:00:00
S00002419,M0260,SA0060,21641.45,2026-01-14 01:00:00
S00002420,M0260,SA0060,20294.86,2026-01-16 11:00:00
S00002421,M0260,SA0060,11234.11,2026-01-19 06:00:00
S00002422,M0260,SA0060,1150.98,2026-01-22 22:00:00
S00002423,M0260,SA0060,13781.37,2026-01-25 23:00:00
S00002424,M0260,SA0060,3295.65,2026-02-04 01:00:00
S00002425,M0260,SA0060,11188.63,2026-02-06 13:00:00
S00002426,M0260,SA0060,16397.86,2026-02-09 21:00:00
S00002427,M0260,SA0060,12276.67,2026-02-15 23:00:00
S00002428,M0260,SA0060,6853.07,2026-02-18 10:00:00
S00002429,M0260,SA0060,4903.28,2026-02-21 19:00:00
S00002430,M0260,SA0060,2156.59,2026-02-24 12:00:00
S00002431,M0260,SA0060,4029.86,2026-03-03 03:00:00
S00002432,M0260,SA0060,8036.71,2026-03-05 16:00:00
S00002433,M0260,SA0060,9740.15,2026-03-11 22:00:00
S00002434,M0260,SA0060,42923.62,2026-03-20 19:00:00
S00002435,M0260,SA0060,9415.93,2026-03-30 02:00:00
S00002436,M0260,SA0060,14580.67,2026-04-02 00:00:00
S00002437,M0261,SA0703,450.23,2026-01-07 04:00:00
S00002438,M0261,SA0703,2853.26,2026-01-10 16:00:00
S00002439,M0261,SA0703,3400.62,2026-01-13 22:00:00
S00002440,M0261,SA0703,2706.73,2026-01-26 00:00:00
S00002441,M0261,SA0703,1333.69,2026-02-03 07:00:00
S00002442,M0261,SA0703,2464.91,2026-02-15 21:00:00
S00002443,M0261,SA0703,2689.9,2026-03-11 08:00:00
S00002444,M0262,SA0304,1297.41,2026-03-11 16:00:00
S00002445,M0263,SA0707,6146.38,2026-01-04 18:00:00
S00002446,M0263,SA0707,4012.65,2026-01-07 08:00:00
S00002447,M0263,SA0707,860.16,2026-01-10 16:00:00
S00002448,M0263,SA0707,1534.93,2026-01-13 08:00:00
S00002449,M0263,SA0707,5915.46,2026-01-20 03:00:00
S00002450,M0263,SA0707,1972.36,2026-01-22 11:00:00
S00002451,M0263,SA0707,3731.87,2026-01-26 01:00:00
S00002452,M0263,SA0707,1200.06,2026-01-28 04:00:00
S00002453,M0263,SA0707,5506.92,2026-01-31 05:00:00
S00002454,M0263,SA0707,4131.48,2026-02-04 02:00:00
S00002455,M0263,SA0707,2330.66,2026-02-06 19:00:00
S00002456,M0263,SA0707,16664.11,2026-02-09 21:00:00
S00002457,M0263,SA0707,2838.84,2026-02-12 06:00:00
S00002458,M0263,SA0707,988.02,2026-02-15 14:00:00
S00002459,M0263,SA0707,792.94,2026-02-18 22:00:00
S00002460,M0263,SA0707,10885.51,2026-02-21 11:00:00
S00002461,M0263,SA0707,2250.33,2026-02-24 11:00:00
S00002462,M0263,SA0707,638.53,2026-02-27 13:00:00
S00002463,M0263,SA0707,3381.1,2026-03-05 07:00:00
S00002464,M0263,SA0707,2156.65,2026-03-08 19:00:00
S00002465,M0263,SA0707,2811.44,2026-03-11 09:00:00
S00002466,M0263,SA0707,545.58,2026-03-14 16:00:00
S00002467,M0263,SA0707,9229.77,2026-03-17 07:00:00
S00002468,M0263,SA0707,1533.84,2026-03-27 01:00:00
S00002469,M0263,SA0707,1011.62,2026-04-01 20:00:00
S00002470,M0264,SA0650,502.36,2026-02-03 22:00:00
S00002471,M0264,SA0650,1055.71,2026-03-05 04:00:00
S00002472,M0264,SA0650,770.81,2026-03-14 08:00:00
S00002473,M0264,SA0650,383.71,2026-03-17 11:00:00
S00002474,M0264,SA0650,1341.56,2026-03-26 14:00:00
S00002475,M0264,SA0650,2981.6,2026-03-29 11:00:00
S00002476,M0265,SA0602,1674.31,2026-02-07 03:00:00
S00002477,M0265,SA0602,1707.84,2026-02-09 08:00:00
S00002478,M0265,SA0602,7458.0,2026-04-02 03:00:00
S00002479,M0267,SA0064,5745.52,2026-01-07 20:00:00
S00002480,M0267,SA0064,3896.6,2026-01-16 18:00:00
S00002481,M0267,SA0064,2483.69,2026-01-19 04:00:00
S00002482,M0267,SA0064,221.68,2026-01-22 11:00:00
S00002483,M0267,SA0064,661.25,2026-02-03 08:00:00
S00002484,M0267,SA0064,4158.24,2026-02-21 17:00:00
S00002485,M0267,SA0064,705.15,2026-03-05 23:00:00
S00002486,M0267,SA0064,2305.02,2026-03-11 11:00:00
S00002487,M0267,SA0064,498.26,2026-03-14 21:00:00
S00002488,M0267,SA0064,3122.33,2026-03-17 05:00:00
S00002489,M0267,SA0064,434.77,2026-03-26 10:00:00
S00002490,M0267,SA0064,5859.12,2026-04-01 10:00:00
S00002491,M0268,SA0062,2955.78,2026-02-24 19:00:00
S00002492,M0268,SA0062,1793.93,2026-03-03 01:00:00
S00002493,M0268,SA0062,908.37,2026-03-06 02:00:00
S00002494,M0268,SA0062,786.81,2026-03-08 04:00:00
S00002495,M0268,SA0062,156.77,2026-03-21 02:00:00
S00002496,M0268,SA0062,1101.62,2026-03-29 17:00:00
S00002497,M0268,SA0062,4336.18,2026-04-01 19:00:00
S00002498,M0269,SA0165,230.6,2026-01-10 16:00:00
S00002499,M0269,SA0165,2110.62,2026-01-13 21:00:00
S00002500,M0269,SA0165,2385.34,2026-01-16 22:00:00
S00002501,M0269,SA0165,5980.05,2026-01-25 14:00:00
S00002502,M0269,SA0165,4108.56,2026-01-29 03:00:00
S00002503,M0269,SA0165,1063.97,2026-02-12 19:00:00
S00002504,M0269,SA0165,3437.96,2026-02-24 05:00:00
S00002505,M0270,SA0120,950.36,2026-01-25 15:00:00
S00002506,M0270,SA0120,750.59,2026-03-23 13:00:00
S00002507,M0270,SA0120,1178.43,2026-03-26 08:00:00
S00002508,M0271,SA0399,554.8,2026-01-22 04:00:00
S00002509,M0271,SA0399,1069.7,2026-01-31 09:00:00
S00002510,M0271,SA0399,509.11,2026-02-03 10:00:00
S00002511,M0271,SA0399,4459.48,2026-02-09 08:00:00
S00002512,M0271,SA0399,5393.78,2026-03-26 18:00:00
S00002513,M0272,SA0295,959.82,2026-01-25 21:00:00
S00002514,M0272,SA0295,2855.8,2026-02-21 08:00:00
S00002515,M0272,SA0295,5201.11,2026-03-05 13:00:00
S00002516,M0272,SA0295,3529.58,2026-03-11 20:00:00
S00002517,M0272,SA0295,5335.82,2026-03-18 03:00:00
S00002518,M0272,SA0295,18774.62,2026-03-23 09:00:00
S00002519,M0272,SA0295,10652.15,2026-03-29 16:00:00
S00002520,M0273,SA0574,1718.46,2026-01-10 13:00:00
S00002521,M0273,SA0574,1079.72,2026-01-16 11:00:00
S00002522,M0273,SA0574,472.09,2026-01-25 07:00:00
S00002523,M0273,SA0574,1383.27,2026-01-28 19:00:00
S00002524,M0273,SA0574,1608.72,2026-01-31 18:00:00
S00002525,M0273,SA0574,598.14,2026-02-03 20:00:00
S00002526,M0273,SA0574,725.82,2026-02-06 12:00:00
S00002527,M0273,SA0574,296.37,2026-02-09 15:00:00
S00002528,M0273,SA0574,745.24,2026-02-12 14:00:00
S00002529,M0273,SA0574,2749.41,2026-02-18 21:00:00
S00002530,M0273,SA0574,275.27,2026-02-22 02:00:00
S00002531,M0273,SA0574,993.15,2026-03-05 21:00:00
S00002532,M0273,SA0574,1024.11,2026-03-17 09:00:00
S00002533,M0273,SA0574,638.93,2026-03-23 18:00:00
S00002534,M0273,SA0574,1265.46,2026-03-29 16:00:00
S00002535,M0274,SA0077,16569.77,2026-01-07 10:00:00
S00002536,M0274,SA0077,2025.79,2026-01-16 23:00:00
S00002537,M0274,SA0077,9388.32,2026-01-19 21:00:00
S00002538,M0274,SA0077,5452.25,2026-01-22 13:00:00
S00002539,M0274,SA0077,6905.74,2026-01-26 00:00:00
S00002540,M0274,SA0077,12125.34,2026-01-28 18:00:00
S00002541,M0274,SA0077,6924.91,2026-02-06 14:00:00
S00002542,M0274,SA0077,35256.39,2026-02-09 12:00:00
S00002543,M0274,SA0077,3247.24,2026-02-15 18:00:00
S00002544,M0274,SA0077,9493.63,2026-02-21 04:00:00
S00002545,M0274,SA0077,10036.26,2026-02-24 05:00:00
S00002546,M0274,SA0077,13886.58,2026-03-03 02:00:00
S00002547,M0274,SA0077,20156.32,2026-03-06 00:00:00
S00002548,M0274,SA0077,36554.63,2026-03-08 07:00:00
S00002549,M0274,SA0077,14388.35,2026-03-11 22:00:00
S00002550,M0274,SA0077,24645.17,2026-03-17 15:00:00
S00002551,M0274,SA0077,5095.69,2026-03-20 18:00:00
S00002552,M0274,SA0077,10761.05,2026-03-26 17:00:00
S00002553,M0275,SA0546,2762.97,2026-01-19 05:00:00
S00002554,M0275,SA0546,3627.7,2026-01-22 21:00:00
S00002555,M0275,SA0546,2802.84,2026-03-21 03:00:00
S00002556,M0275,SA0546,859.08,2026-03-23 04:00:00
S00002557,M0276,SA0530,699.46,2026-01-04 16:00:00
S00002558,M0276,SA0530,418.48,2026-01-07 19:00:00
S00002559,M0276,SA0530,1884.74,2026-01-10 17:00:00
S00002560,M0276,SA0530,1771.36,2026-01-13 20:00:00
S00002561,M0276,SA0530,272.25,2026-01-16 17:00:00
S00002562,M0276,SA0530,789.93,2026-01-19 08:00:00
S00002563,M0276,SA0530,2545.76,2026-02-06 08:00:00
S00002564,M0276,SA0530,970.41,2026-02-12 12:00:00
S00002565,M0276,SA0530,2612.86,2026-02-19 00:00:00
S00002566,M0276,SA0530,604.37,2026-03-02 04:00:00
S00002567,M0276,SA0530,522.73,2026-03-17 13:00:00
S00002568,M0276,SA0530,562.68,2026-03-20 11:00:00
S00002569,M0276,SA0530,520.33,2026-03-30 01:00:00
S00002570,M0277,SA0098,650.54,2026-01-04 15:00:00
S00002571,M0277,SA0098,618.07,2026-01-07 22:00:00
S00002572,M0277,SA0098,840.96,2026-01-22 08:00:00
S00002573,M0277,SA0098,238.05,2026-01-25 12:00:00
S00002574,M0277,SA0098,1806.82,2026-02-06 06:00:00
S00002575,M0277,SA0098,1202.2,2026-02-10 03:00:00
S00002576,M0277,SA0098,2507.13,2026-03-11 12:00:00
S00002577,M0277,SA0098,505.21,2026-03-17 16:00:00
S00002578,M0277,SA0098,1022.86,2026-03-20 05:00:00
S00002579,M0277,SA0098,522.31,2026-04-01 15:00:00
S00002580,M0278,SA0403,883.28,2026-01-05 00:00:00
S00002581,M0278,SA0403,458.29,2026-01-07 15:00:00
S00002582,M0278,SA0403,4645.62,2026-01-11 01:00:00
S00002583,M0278,SA0403,2483.84,2026-01-13 17:00:00
S00002584,M0278,SA0403,733.89,2026-01-16 05:00:00
S00002585,M0278,SA0403,1245.6,2026-01-22 21:00:00
S00002586,M0278,SA0403,1728.44,2026-01-25 17:00:00
S00002587,M0278,SA0403,215.89,2026-01-28 12:00:00
S00002588,M0278,SA0403,168.35,2026-02-06 13:00:00
S00002589,M0278,SA0403,557.76,2026-02-21 12:00:00
S00002590,M0278,SA0403,1910.76,2026-02-24 04:00:00
S00002591,M0278,SA0403,297.7,2026-03-03 03:00:00
S00002592,M0278,SA0403,298.72,2026-03-05 20:00:00
S00002593,M0278,SA0403,448.18,2026-03-08 11:00:00
S00002594,M0278,SA0403,694.91,2026-03-14 13:00:00
S00002595,M0278,SA0403,807.38,2026-03-17 19:00:00
S00002596,M0278,SA0403,1798.51,2026-03-21 02:00:00
S00002597,M0278,SA0403,1517.46,2026-03-23 20:00:00
S00002598,M0278,SA0403,580.22,2026-03-26 10:00:00
S00002599,M0279,SA0076,775.87,2026-01-16 10:00:00
S00002600,M0279,SA0076,968.03,2026-01-26 01:00:00
S00002601,M0279,SA0076,1662.48,2026-01-28 13:00:00
S00002602,M0279,SA0076,1613.34,2026-02-01 01:00:00
S00002603,M0279,SA0076,776.95,2026-02-03 20:00:00
S00002604,M0279,SA0076,5150.16,2026-02-24 20:00:00
S00002605,M0279,SA0076,1444.39,2026-03-05 05:00:00
S00002606,M0279,SA0076,217.71,2026-03-08 05:00:00
S00002607,M0279,SA0076,6531.36,2026-03-26 22:00:00
S00002608,M0279,SA0076,3236.22,2026-03-29 11:00:00
S00002609,M0279,SA0076,2068.71,2026-04-02 03:00:00
S00002610,M0280,SA0072,1457.37,2026-01-16 20:00:00
S00002611,M0280,SA0072,1433.44,2026-01-19 18:00:00
S00002612,M0280,SA0072,1726.26,2026-02-03 05:00:00
S00002613,M0280,SA0072,1701.94,2026-02-15 09:00:00
S00002614,M0280,SA0072,2085.8,2026-03-20 18:00:00
S00002615,M0281,SA0220,2433.86,2026-01-31 20:00:00
S00002616,M0281,SA0220,969.75,2026-02-06 17:00:00
S00002617,M0281,SA0220,486.46,2026-02-09 10:00:00
S00002618,M0281,SA0220,285.41,2026-03-02 23:00:00
S00002619,M0281,SA0220,544.86,2026-03-05 18:00:00
S00002620,M0281,SA0220,1154.59,2026-03-08 05:00:00
S00002621,M0281,SA0220,635.63,2026-03-11 04:00:00
S00002622,M0281,SA0220,943.27,2026-03-14 13:00:00
S00002623,M0281,SA0220,568.3,2026-03-20 21:00:00
S00002624,M0281,SA0220,532.75,2026-04-01 04:00:00
S00002625,M0282,SA0592,2977.56,2026-01-07 19:00:00
S00002626,M0282,SA0592,1804.57,2026-03-02 05:00:00
S00002627,M0282,SA0592,8782.02,2026-03-11 22:00:00
S00002628,M0283,SA0652,4043.97,2026-01-16 10:00:00
S00002629,M0283,SA0652,9107.58,2026-01-28 23:00:00
S00002630,M0283,SA0652,2082.98,2026-03-26 11:00:00
S00002631,M0284,SA0277,606.92,2026-03-17 19:00:00
S00002632,M0285,SA0080,13278.49,2026-01-13 04:00:00
S00002633,M0285,SA0080,7865.81,2026-01-25 21:00:00
S00002634,M0285,SA0080,4198.92,2026-02-09 13:00:00
S00002635,M0285,SA0080,14918.97,2026-02-15 09:00:00
S00002636,M0285,SA0080,9598.33,2026-02-18 21:00:00
S00002637,M0285,SA0080,5623.01,2026-02-21 05:00:00
S00002638,M0285,SA0080,13943.95,2026-02-27 04:00:00
S00002639,M0285,SA0080,7983.64,2026-03-27 01:00:00
S00002640,M0286,SA0666,1140.73,2026-01-10 20:00:00
S00002641,M0286,SA0666,2960.89,2026-01-13 08:00:00
S00002642,M0286,SA0666,3410.97,2026-01-16 21:00:00
S00002643,M0286,SA0666,1865.86,2026-01-22 09:00:00
S00002644,M0286,SA0666,3525.69,2026-01-26 02:00:00
S00002645,M0286,SA0666,1797.95,2026-01-28 13:00:00
S00002646,M0286,SA0666,785.41,2026-01-31 05:00:00
S00002647,M0286,SA0666,1997.52,2026-02-03 12:00:00
S00002648,M0286,SA0666,552.93,2026-02-06 12:00:00
S00002649,M0286,SA0666,1576.13,2026-02-09 10:00:00
S00002650,M0286,SA0666,1482.74,2026-02-12 18:00:00
S00002651,M0286,SA0666,1374.58,2026-02-15 11:00:00
S00002652,M0286,SA0666,2832.1,2026-02-18 18:00:00
S00002653,M0286,SA0666,243.78,2026-02-22 03:00:00
S00002654,M0286,SA0666,1160.82,2026-02-24 18:00:00
S00002655,M0286,SA0666,199.52,2026-02-27 13:00:00
S00002656,M0286,SA0666,1418.28,2026-03-02 05:00:00
S00002657,M0286,SA0666,230.69,2026-03-05 04:00:00
S00002658,M0286,SA0666,1135.28,2026-03-08 23:00:00
S00002659,M0286,SA0666,419.06,2026-03-11 23:00:00
S00002660,M0286,SA0666,1927.85,2026-03-14 10:00:00
S00002661,M0286,SA0666,371.44,2026-03-17 04:00:00
S00002662,M0286,SA0666,1343.18,2026-03-21 00:00:00
S00002663,M0286,SA0666,302.4,2026-03-23 19:00:00
S00002664,M0286,SA0666,1651.21,2026-03-29 12:00:00
S00002665,M0286,SA0666,352.97,2026-04-01 18:00:00
S00002666,M0287,SA0633,1331.6,2026-01-22 05:00:00
S00002667,M0287,SA0633,1408.81,2026-01-28 19:00:00
S00002668,M0287,SA0633,967.72,2026-02-21 16:00:00
S00002669,M0287,SA0633,510.35,2026-03-11 19:00:00
S00002670,M0288,SA0428,3068.64,2026-01-05 03:00:00
S00002671,M0288,SA0428,1548.42,2026-01-11 01:00:00
S00002672,M0288,SA0428,728.16,2026-01-16 07:00:00
S00002673,M0288,SA0428,376.59,2026-01-29 01:00:00
S00002674,M0288,SA0428,309.84,2026-02-06 23:00:00
S00002675,M0288,SA0428,866.89,2026-02-12 05:00:00
S00002676,M0288,SA0428,596.98,2026-02-15 21:00:00
S00002677,M0288,SA0428,2304.41,2026-02-18 08:00:00
S00002678,M0288,SA0428,162.88,2026-02-21 16:00:00
S00002679,M0288,SA0428,571.6,2026-02-27 07:00:00
S00002680,M0288,SA0428,1363.24,2026-03-11 15:00:00
S00002681,M0288,SA0428,580.97,2026-03-17 23:00:00
S00002682,M0288,SA0428,251.21,2026-03-20 15:00:00
S00002683,M0288,SA0428,861.44,2026-04-01 12:00:00
S00002684,M0289,SA0323,2064.11,2026-01-04 15:00:00
S00002685,M0289,SA0323,2025.06,2026-01-07 08:00:00
S00002686,M0289,SA0323,1949.71,2026-01-10 13:00:00
S00002687,M0289,SA0323,1584.83,2026-01-13 10:00:00
S00002688,M0289,SA0323,2508.82,2026-01-16 09:00:00
S00002689,M0289,SA0323,5285.22,2026-01-19 21:00:00
S00002690,M0289,SA0323,5661.57,2026-01-22 08:00:00
S00002691,M0289,SA0323,1261.13,2026-01-25 22:00:00
S00002692,M0289,SA0323,6399.55,2026-01-28 20:00:00
S00002693,M0289,SA0323,3863.87,2026-01-31 09:00:00
S00002694,M0289,SA0323,1338.66,2026-02-03 19:00:00
S00002695,M0289,SA0323,4296.28,2026-02-06 16:00:00
S00002696,M0289,SA0323,2926.67,2026-02-09 07:00:00
S00002697,M0289,SA0323,4322.21,2026-02-12 08:00:00
S00002698,M0289,SA0323,3760.85,2026-02-15 16:00:00
S00002699,M0289,SA0323,2497.94,2026-02-18 23:00:00
S00002700,M0289,SA0323,2099.85,2026-02-21 12:00:00
S00002701,M0289,SA0323,7399.48,2026-02-24 15:00:00
S00002702,M0289,SA0323,3067.25,2026-02-28 01:00:00
S00002703,M0289,SA0323,4237.21,2026-03-02 19:00:00
S00002704,M0289,SA0323,1699.27,2026-03-05 11:00:00
S00002705,M0289,SA0323,4440.0,2026-03-08 22:00:00
S00002706,M0289,SA0323,1525.52,2026-03-11 10:00:00
S00002707,M0289,SA0323,2744.05,2026-03-14 08:00:00
S00002708,M0289,SA0323,2387.01,2026-03-17 21:00:00
S00002709,M0289,SA0323,3585.04,2026-03-20 17:00:00
S00002710,M0289,SA0323,1077.97,2026-03-23 11:00:00
S00002711,M0289,SA0323,4424.09,2026-03-26 08:00:00
S00002712,M0289,SA0323,6823.76,2026-03-29 22:00:00
S00002713,M0289,SA0323,1612.27,2026-04-01 20:00:00
S00002714,M0290,SA0011,522.86,2026-01-31 09:00:00
S00002715,M0290,SA0011,687.42,2026-02-03 06:00:00
S00002716,M0290,SA0011,838.36,2026-02-09 15:00:00
S00002717,M0290,SA0011,583.96,2026-02-12 19:00:00
S00002718,M0290,SA0011,1309.22,2026-02-18 13:00:00
S00002719,M0290,SA0011,584.69,2026-02-24 11:00:00
S00002720,M0290,SA0011,1596.67,2026-02-27 23:00:00
S00002721,M0290,SA0011,587.96,2026-03-11 06:00:00
S00002722,M0290,SA0011,1158.32,2026-03-23 05:00:00
S00002723,M0291,SA0588,1245.39,2026-01-10 04:00:00
S00002724,M0291,SA0588,520.87,2026-01-22 18:00:00
S00002725,M0291,SA0588,3212.22,2026-01-28 12:00:00
S00002726,M0291,SA0588,1903.18,2026-01-31 07:00:00
S00002727,M0291,SA0588,2375.05,2026-02-09 14:00:00
S00002728,M0291,SA0588,4540.95,2026-02-12 06:00:00
S00002729,M0291,SA0588,1982.77,2026-03-02 18:00:00
S00002730,M0291,SA0588,3269.67,2026-03-20 10:00:00
S00002731,M0291,SA0588,5324.79,2026-03-23 17:00:00
S00002732,M0291,SA0588,977.06,2026-04-01 12:00:00
S00002733,M0292,SA0350,643.18,2026-02-03 12:00:00
S00002734,M0292,SA0350,3892.55,2026-02-18 22:00:00
S00002735,M0292,SA0350,1362.01,2026-02-27 22:00:00
S00002736,M0292,SA0350,820.76,2026-03-14 06:00:00
S00002737,M0293,SA0409,1058.87,2026-01-10 15:00:00
S00002738,M0293,SA0409,1781.55,2026-01-16 11:00:00
S00002739,M0293,SA0409,2374.26,2026-01-28 22:00:00
S00002740,M0293,SA0409,2546.32,2026-01-31 23:00:00
S00002741,M0293,SA0409,1577.65,2026-02-06 15:00:00
S00002742,M0293,SA0409,510.1,2026-02-09 13:00:00
S00002743,M0293,SA0409,1444.75,2026-02-24 18:00:00
S00002744,M0293,SA0409,3681.31,2026-02-27 15:00:00
S00002745,M0293,SA0409,1118.73,2026-03-29 20:00:00
S00002746,M0293,SA0409,1899.18,2026-04-01 17:00:00
S00002747,M0294,SA0633,854.66,2026-02-19 02:00:00
S00002748,M0294,SA0633,1677.12,2026-03-05 18:00:00
S00002749,M0294,SA0633,896.98,2026-03-08 09:00:00
S00002750,M0294,SA0633,8564.93,2026-03-17 09:00:00
S00002751,M0295,SA0422,6094.27,2026-01-04 07:00:00
S00002752,M0295,SA0422,3187.67,2026-01-31 20:00:00
S00002753,M0295,SA0422,410.84,2026-02-06 12:00:00
S00002754,M0295,SA0422,5333.42,2026-03-05 05:00:00
S00002755,M0295,SA0422,4308.47,2026-03-15 00:00:00
S00002756,M0295,SA0422,1784.19,2026-03-29 22:00:00
S00002757,M0296,SA0441,9343.09,2026-01-04 09:00:00
S00002758,M0296,SA0441,12056.52,2026-01-07 13:00:00
S00002759,M0296,SA0441,15161.3,2026-01-10 23:00:00
S00002760,M0296,SA0441,1446.96,2026-01-25 09:00:00
S00002761,M0296,SA0441,2459.21,2026-01-28 06:00:00
S00002762,M0296,SA0441,2344.66,2026-02-06 16:00:00
S00002763,M0296,SA0441,2786.71,2026-02-10 03:00:00
S00002764,M0296,SA0441,7280.55,2026-02-12 08:00:00
S00002765,M0296,SA0441,7496.6,2026-02-18 12:00:00
S00002766,M0296,SA0441,3577.47,2026-02-24 16:00:00
S00002767,M0296,SA0441,1995.96,2026-02-27 14:00:00
S00002768,M0296,SA0441,2310.96,2026-03-02 04:00:00
S00002769,M0296,SA0441,1361.69,2026-03-08 11:00:00
S00002770,M0296,SA0441,1044.4,2026-03-12 02:00:00
S00002771,M0296,SA0441,2963.56,2026-03-14 11:00:00
S00002772,M0296,SA0441,3306.85,2026-03-17 18:00:00
S00002773,M0296,SA0441,3329.44,2026-03-20 18:00:00
S00002774,M0296,SA0441,1601.83,2026-03-23 17:00:00
S00002775,M0296,SA0441,6199.74,2026-04-01 12:00:00
S00002776,M0297,SA0666,8984.61,2026-01-04 18:00:00
S00002777,M0297,SA0666,4665.38,2026-01-07 06:00:00
S00002778,M0297,SA0666,15244.88,2026-01-11 01:00:00
S00002779,M0297,SA0666,1687.0,2026-01-13 19:00:00
S00002780,M0297,SA0666,17000.47,2026-01-16 20:00:00
S00002781,M0297,SA0666,9759.76,2026-01-20 02:00:00
S00002782,M0297,SA0666,3581.34,2026-01-22 14:00:00
S00002783,M0297,SA0666,7497.13,2026-01-25 17:00:00
S00002784,M0297,SA0666,10225.98,2026-01-29 03:00:00
S00002785,M0297,SA0666,3404.7,2026-01-31 17:00:00
S00002786,M0297,SA0666,12685.58,2026-02-03 17:00:00
S00002787,M0297,SA0666,16020.53,2026-02-07 00:00:00
S00002788,M0297,SA0666,1056.81,2026-02-09 11:00:00
S00002789,M0297,SA0666,5747.48,2026-02-13 03:00:00
S00002790,M0297,SA0666,8328.26,2026-02-15 10:00:00
S00002791,M0297,SA0666,8992.27,2026-02-18 18:00:00
S00002792,M0297,SA0666,2540.8,2026-02-21 23:00:00
S00002793,M0297,SA0666,8255.06,2026-02-25 01:00:00
S00002794,M0297,SA0666,761.16,2026-02-27 22:00:00
S00002795,M0297,SA0666,5578.8,2026-03-02 16:00:00
S00002796,M0297,SA0666,1361.43,2026-03-05 05:00:00
S00002797,M0297,SA0666,7167.08,2026-03-09 00:00:00
S00002798,M0297,SA0666,18939.99,2026-03-11 19:00:00
S00002799,M0297,SA0666,1464.06,2026-03-14 14:00:00
S00002800,M0297,SA0666,4488.19,2026-03-17 04:00:00
S00002801,M0297,SA0666,5875.86,2026-03-20 19:00:00
S00002802,M0297,SA0666,7066.32,2026-03-24 03:00:00
S00002803,M0297,SA0666,5043.85,2026-03-26 06:00:00
S00002804,M0297,SA0666,6841.9,2026-03-29 21:00:00
S00002805,M0297,SA0666,10804.61,2026-04-01 14:00:00
S00002806,M0298,SA0257,5677.98,2026-02-18 11:00:00
S00002807,M0298,SA0257,1154.09,2026-03-14 12:00:00
S00002808,M0298,SA0257,3689.56,2026-03-23 21:00:00
S00002809,M0299,SA0693,2177.34,2026-01-19 22:00:00
S00002810,M0299,SA0693,1140.95,2026-01-25 04:00:00
S00002811,M0299,SA0693,7255.36,2026-02-04 00:00:00
S00002812,M0300,SA0482,2508.89,2026-01-29 00:00:00
S00002813,M0300,SA0482,4117.91,2026-03-17 06:00:00
S00002814,M0300,SA0482,14633.1,2026-03-23 22:00:00
S00002815,M0301,SA0571,3613.54,2026-01-10 13:00:00
S00002816,M0301,SA0571,2356.92,2026-01-19 08:00:00
S00002817,M0301,SA0571,17759.88,2026-01-25 23:00:00
S00002818,M0301,SA0571,952.05,2026-01-31 21:00:00
S00002819,M0301,SA0571,763.01,2026-02-12 21:00:00
S00002820,M0301,SA0571,1010.04,2026-02-18 06:00:00
S00002821,M0301,SA0571,13093.06,2026-02-21 14:00:00
S00002822,M0301,SA0571,8684.0,2026-03-02 22:00:00
S00002823,M0301,SA0571,5817.09,2026-03-09 00:00:00
S00002824,M0301,SA0571,9695.92,2026-03-11 20:00:00
S00002825,M0301,SA0571,5712.72,2026-03-14 23:00:00
S00002826,M0302,SA0171,2470.55,2026-01-07 23:00:00
S00002827,M0302,SA0171,3572.68,2026-01-10 22:00:00
S00002828,M0302,SA0171,2439.0,2026-01-13 08:00:00
