transaction_id,merchant_id,customer_id,timestamp,amount,payment_method,device_id,ip_id,status
T00004193,M0416,C0380,2026-02-12 20:46:23,145.99,card,D0680,IP0602,SUCCESS
T00004194,M0380,C0276,2026-02-05 15:33:10,2394.84,netbanking,D0450,IP0491,SUCCESS
T00004195,M0355,C0194,2026-01-15 17:25:00,451.56,UPI,D0422,IP0618,SUCCESS
T00004196,M0470,C1252,2026-02-23 16:25:36,657.53,UPI,D0244,IP0211,SUCCESS
T00004197,M0048,C0502,2026-01-04 11:17:12,927.43,UPI,D0351,IP0342,SUCCESS
T00004198,M0448,C1466,2026-01-05 17:59:30,2651.37,card,D0457,IP0408,SUCCESS
T00004199,M0424,C0644,2026-02-08 12:18:37,999.0,wallet,D0463,IP0125,SUCCESS
T00004200,M0494,C1388,2026-01-07 14:52:03,1134.21,card,D0186,IP0158,SUCCESS
T00004201,M0101,C0187,2026-01-19 19:09:46,334.09,card,D0645,IP0468,SUCCESS
T00004202,M0434,C0212,2026-02-02 17:25:27,3009.57,UPI,D0290,IP0566,SUCCESS
T00004203,M0147,C0098,2026-01-19 17:27:36,1861.02,card,D0301,IP0245,SUCCESS
T00004204,M0042,C0708,2026-03-10 15:56:22,1479.92,UPI,D0138,IP0447,SUCCESS
T00004205,M0147,C0098,2026-02-21 23:48:46,1432.64,UPI,D0661,IP0120,SUCCESS
T00004206,M0113,C0842,2026-02-18 08:28:35,177.99,card,D0403,IP0635,FAILED
T00004207,M0167,C1153,2026-02-28 23:50:20,6837.39,card,D0449,IP0415,SUCCESS
T00004208,M0471,C0392,2026-02-07 12:11:26,294.5,card,D0672,IP0507,SUCCESS
T00004209,M0363,C0358,2026-02-15 15:31:29,830.85,card,D0265,IP0024,SUCCESS
T00004210,M0313,C1317,2026-03-07 23:25:57,4255.95,card,D0514,IP0126,SUCCESS
T00004211,M0446,C1240,2026-03-11 20:55:25,1813.86,UPI,D0269,IP0586,SUCCESS
T00004212,M0462,C0732,2026-03-08 15:13:29,885.12,wallet,D0396,IP0525,SUCCESS
T00004213,M0487,C0686,2026-01-26 23:35:15,943.4,card,D0405,IP0019,SUCCESS
T00004214,M0449,C0617,2026-01-06 19:53:42,2125.25,UPI,D0495,IP0422,SUCCESS
T00004215,M0424,C1497,2026-01-01 12:14:47,1045.45,card,D0189,IP0263,SUCCESS
T00004216,M0015,C1153,2026-03-14 19:17:31,624.31,card,D0348,IP0351,SUCCESS
T00004217,M0303,C0580,2026-03-24 18:44:14,977.74,UPI,D0655,IP0227,SUCCESS
T00004218,M0221,C0663,2026-02-25 13:20:23,931.29,netbanking,D0255,IP0208,SUCCESS
T00004219,M0045,C0019,2026-01-23 22:13:03,2396.73,UPI,D0715,IP0601,SUCCESS
T00004220,M0071,C1497,2026-02-15 13:35:19,22981.15,netbanking,D0451,IP0542,SUCCESS
T00004221,M0241,C0626,2026-02-13 18:04:03,529.66,UPI,D0460,IP0469,SUCCESS
T00004222,M0480,C0525,2026-03-29 09:06:40,1003.59,UPI,D0450,IP0286,SUCCESS
T00004223,M0255,C1053,2026-01-24 11:08:32,7585.21,card,D0599,IP0681,REFUNDED
T00004224,M0410,C0416,2026-01-12 12:11:24,842.11,netbanking,D0525,IP0419,SUCCESS
T00004225,M0136,C0413,2026-01-30 10:37:11,562.09,UPI,D0372,IP0045,SUCCESS
T00004226,M0144,C0783,2026-03-10 23:38:24,3413.13,card,D0659,IP0488,SUCCESS
T00004227,M0434,C0315,2026-03-29 09:33:22,5977.81,card,D0062,IP0566,SUCCESS
T00004228,M0169,C0292,2026-03-06 11:31:17,766.13,card,D0642,IP0443,SUCCESS
T00004229,M0359,C0186,2026-03-04 16:24:54,925.48,UPI,D0740,IP0112,SUCCESS
T00004230,M0001,C0223,2026-02-19 12:09:51,3992.24,UPI,D0425,IP0339,SUCCESS
T00004231,M0015,C0065,2026-01-06 18:22:31,907.37,UPI,D0016,IP0288,SUCCESS
T00004232,M0268,C0935,2026-03-29 14:16:12,4562.8,UPI,D0059,IP0422,SUCCESS
T00004233,M0327,C0475,2026-02-25 16:12:31,2658.97,card,D0730,IP0605,SUCCESS
T00004234,M0059,C0180,2026-01-26 09:11:53,608.52,UPI,D0373,IP0447,FAILED
T00004235,M0412,C0331,2026-02-22 11:13:22,6639.75,wallet,D0370,IP0277,SUCCESS
T00004236,M0047,C0866,2026-03-13 14:09:23,77.24,UPI,D0506,IP0308,SUCCESS
T00004237,M0364,C0071,2026-02-15 17:15:05,1909.08,UPI,D0273,IP0151,SUCCESS
T00004238,M0366,C1215,2026-01-02 20:14:54,365.05,UPI,D0748,IP0187,SUCCESS
T00004239,M0248,C1005,2026-02-14 07:00:53,1253.9,UPI,D0013,IP0019,SUCCESS
T00004240,M0260,C0822,2026-03-17 18:43:37,10644.36,card,D0645,IP0375,SUCCESS
T00004241,M0001,C0993,2026-01-11 18:14:45,1231.11,UPI,D0280,IP0339,SUCCESS
T00004242,M0297,C1080,2026-02-17 20:19:13,3618.24,card,D0654,IP0053,SUCCESS
T00004243,M0173,C0179,2026-01-15 23:54:46,904.47,UPI,D0594,IP0693,SUCCESS
T00004244,M0142,C1015,2026-02-27 17:57:54,656.35,card,D0475,IP0126,SUCCESS
T00004245,M0076,C0445,2026-01-22 07:12:57,457.53,card,D0527,IP0538,SUCCESS
T00004246,M0339,C1113,2026-02-01 18:27:11,955.8,netbanking,D0462,IP0309,SUCCESS
T00004247,M0443,C1339,2026-01-29 18:40:09,4941.75,wallet,D0599,IP0393,SUCCESS
T00004248,M0093,C0498,2026-03-15 17:31:56,1125.22,UPI,D0636,IP0737,SUCCESS
T00004249,M0397,C1112,2026-03-30 13:14:30,1607.29,UPI,D0653,IP0388,SUCCESS
T00004250,M0273,C0084,2026-01-15 18:11:10,1091.14,UPI,D0328,IP0336,SUCCESS
T00004251,M0006,C0073,2026-03-19 09:07:10,968.47,card,D0219,IP0576,SUCCESS
T00004252,M0278,C1015,2026-03-07 20:38:22,458.66,wallet,D0298,IP0518,REFUNDED
T00004253,M0438,C0044,2026-01-20 13:24:06,494.47,UPI,D0271,IP0729,SUCCESS
T00004254,M0487,C1483,2026-03-24 17:40:48,1001.45,UPI,D0507,IP0081,SUCCESS
T00004255,M0263,C0694,2026-02-23 12:29:24,2306.41,card,D0168,IP0629,SUCCESS
T00004256,M0254,C0613,2026-01-03 14:34:08,2159.75,netbanking,D0403,IP0188,SUCCESS
T00004257,M0203,C1352,2026-02-08 16:09:59,1201.55,UPI,D0384,IP0283,SUCCESS
T00004258,M0214,C1267,2026-03-17 17:04:09,1069.8,UPI,D0540,IP0090,SUCCESS
T00004259,M0269,C1311,2026-02-22 14:26:36,610.72,card,D0589,IP0136,FAILED
T00004260,M0061,C1246,2026-03-28 15:28:17,4188.79,card,D0304,IP0208,SUCCESS
T00004261,M0359,C0991,2026-02-18 22:21:37,424.35,UPI,D0698,IP0685,SUCCESS
T00004262,M0205,C0128,2026-03-24 13:25:21,1090.0,wallet,D0430,IP0520,SUCCESS
T00004263,M0364,C1396,2026-01-22 13:32:20,1369.99,UPI,D0032,IP0085,SUCCESS
T00004264,M0353,C0903,2026-02-11 10:25:07,1056.02,card,D0653,IP0731,SUCCESS
T00004265,M0452,C0583,2026-02-07 09:51:42,988.9,UPI,D0165,IP0078,SUCCESS
T00004266,M0165,C1493,2026-02-01 23:46:30,184.3,UPI,D0587,IP0165,FAILED
T00004267,M0478,C0653,2026-03-26 23:31:06,12991.07,UPI,D0391,IP0101,SUCCESS
T00004268,M0364,C0561,2026-03-25 18:57:49,237.22,card,D0656,IP0373,SUCCESS
T00004269,M0347,C0668,2026-02-15 16:38:37,892.62,card,D0154,IP0063,SUCCESS
T00004270,M0303,C1398,2026-03-01 10:48:25,898.9,UPI,D0660,IP0467,SUCCESS
T00004271,M0132,C0093,2026-03-25 05:16:42,2129.71,card,D0227,IP0251,SUCCESS
T00004272,M0004,C0623,2026-02-08 09:51:45,2225.21,card,D0432,IP0665,SUCCESS
T00004273,M0303,C0146,2026-03-13 13:44:11,705.5,UPI,D0655,IP0222,SUCCESS
T00004274,M0471,C0495,2026-03-18 16:35:29,414.09,UPI,D0311,IP0541,SUCCESS
T00004275,M0440,C1306,2026-03-18 19:40:17,12694.73,UPI,D0268,IP0562,REFUNDED
T00004276,M0057,C0137,2026-01-31 16:16:00,2871.83,UPI,D0009,IP0071,SUCCESS
T00004277,M0176,C0118,2026-01-24 22:33:37,770.19,card,D0376,IP0462,SUCCESS
T00004278,M0271,C0694,2026-01-19 22:03:38,579.93,wallet,D0476,IP0729,SUCCESS
T00004279,M0278,C1480,2026-01-08 13:31:54,2975.91,wallet,D0581,IP0588,SUCCESS
T00004280,M0124,C0410,2026-02-13 08:51:21,1035.32,wallet,D0228,IP0342,SUCCESS
T00004281,M0370,C1270,2026-01-23 11:42:07,1471.4,card,D0202,IP0644,SUCCESS
T00004282,M0276,C1089,2026-01-04 15:12:23,435.76,UPI,D0105,IP0724,SUCCESS
T00004283,M0444,C0370,2026-02-18 17:53:58,3360.19,netbanking,D0687,IP0075,SUCCESS
T00004284,M0147,C0495,2026-01-27 16:11:04,989.75,card,D0661,IP0082,SUCCESS
T00004285,M0469,C1450,2026-03-10 19:15:47,808.93,card,D0710,IP0634,SUCCESS
T00004286,M0425,C0496,2026-01-19 21:46:43,5751.35,netbanking,D0179,IP0045,SUCCESS
T00004287,M0229,C0718,2026-02-06 22:57:40,2376.31,card,D0451,IP0481,FAILED
T00004288,M0424,C0980,2026-01-26 23:06:12,1014.9,UPI,D0189,IP0263,SUCCESS
T00004289,M0354,C1198,2026-03-22 15:19:40,6458.95,card,D0083,IP0324,SUCCESS
T00004290,M0254,C0807,2026-01-21 23:32:55,1336.12,UPI,D0495,IP0394,SUCCESS
T00004291,M0289,C0133,2026-02-21 21:21:12,969.49,UPI,D0654,IP0062,SUCCESS
T00004292,M0303,C0411,2026-03-22 22:41:13,405.6,UPI,D0708,IP0010,SUCCESS
T00004293,M0142,C0896,2026-02-27 14:47:52,891.73,UPI,D0130,IP0672,SUCCESS
T00004294,M0113,C0904,2026-01-20 13:43:18,168.79,card,D0296,IP0156,SUCCESS
T00004295,M0411,C0682,2026-01-01 10:06:54,4660.39,card,D0630,IP0212,SUCCESS
T00004296,M0069,C1026,2026-01-30 17:12:49,1178.16,netbanking,D0435,IP0478,SUCCESS
T00004297,M0374,C1282,2026-03-11 15:09:44,860.99,card,D0353,IP0741,SUCCESS
T00004298,M0450,C1321,2026-02-01 22:52:16,1650.62,card,D0527,IP0212,SUCCESS
T00004299,M0248,C0162,2026-03-10 07:56:33,980.65,UPI,D0445,IP0112,SUCCESS
T00004300,M0410,C1230,2026-01-04 13:17:16,562.74,UPI,D0525,IP0336,SUCCESS
T00004301,M0444,C0914,2026-01-02 18:34:39,2991.64,UPI,D0611,IP0078,SUCCESS
T00004302,M0165,C0718,2026-03-27 20:04:19,708.47,UPI,D0189,IP0377,SUCCESS
T00004303,M0147,C1333,2026-01-02 13:42:13,2247.94,UPI,D0661,IP0245,SUCCESS
T00004304,M0297,C1412,2026-03-26 13:10:38,1813.67,UPI,D0182,IP0440,SUCCESS
T00004305,M0468,C1324,2026-02-05 15:52:52,5430.14,card,D0343,IP0671,SUCCESS
T00004306,M0379,C1199,2026-01-02 10:54:15,241.66,UPI,D0562,IP0517,SUCCESS
T00004307,M0122,C0485,2026-03-22 14:29:17,3142.34,UPI,D0436,IP0348,SUCCESS
T00004308,M0229,C0609,2026-02-15 23:49:13,2567.01,UPI,D0451,IP0217,SUCCESS
T00004309,M0320,C0156,2026-03-17 08:10:03,1172.51,netbanking,D0137,IP0133,SUCCESS
T00004310,M0211,C1030,2026-02-28 09:59:14,1061.52,UPI,D0480,IP0182,SUCCESS
T00004311,M0129,C1302,2026-01-17 13:33:47,603.56,card,D0587,IP0094,SUCCESS
T00004312,M0424,C0147,2026-03-14 17:34:51,365.51,netbanking,D0471,IP0263,SUCCESS
T00004313,M0375,C0495,2026-03-14 13:06:59,623.74,netbanking,D0222,IP0563,SUCCESS
T00004314,M0410,C1432,2026-01-21 16:17:17,4864.31,wallet,D0587,IP0471,SUCCESS
T00004315,M0113,C0478,2026-01-26 19:24:25,1790.31,card,D0403,IP0262,FAILED
T00004316,M0113,C0328,2026-03-07 11:55:23,355.45,wallet,D0403,IP0262,SUCCESS
T00004317,M0075,C0284,2026-02-22 13:32:22,797.84,wallet,D0370,IP0225,SUCCESS
T00004318,M0363,C0676,2026-02-18 12:33:06,175.21,wallet,D0386,IP0475,SUCCESS
T00004319,M0465,C0605,2026-02-19 18:33:45,8999.47,netbanking,D0646,IP0684,SUCCESS
T00004320,M0442,C0925,2026-01-11 21:43:44,499.96,UPI,D0143,IP0110,SUCCESS
T00004321,M0147,C0538,2026-03-25 16:52:24,1060.82,wallet,D0689,IP0245,SUCCESS
T00004322,M0197,C0160,2026-02-02 19:39:28,3258.37,netbanking,D0409,IP0015,SUCCESS
T00004323,M0273,C1353,2026-01-09 17:15:11,1063.04,card,D0687,IP0425,SUCCESS
T00004324,M0013,C0776,2026-03-05 11:53:10,1629.55,UPI,D0061,IP0416,SUCCESS
T00004325,M0366,C0912,2026-03-11 14:12:27,634.26,UPI,D0748,IP0519,SUCCESS
T00004326,M0141,C0107,2026-02-03 15:43:39,555.63,wallet,D0276,IP0551,SUCCESS
T00004327,M0424,C0209,2026-01-30 16:43:23,647.92,netbanking,D0442,IP0263,SUCCESS
T00004328,M0290,C0738,2026-03-08 10:13:46,621.68,card,D0355,IP0561,SUCCESS
T00004329,M0113,C0400,2026-01-02 15:20:38,1573.63,UPI,D0296,IP0156,SUCCESS
T00004330,M0403,C0178,2026-01-28 14:16:38,2214.89,UPI,D0458,IP0503,SUCCESS
T00004331,M0424,C1429,2026-01-28 12:36:47,1865.77,UPI,D0471,IP0263,SUCCESS
T00004332,M0442,C0541,2026-01-02 07:03:55,205.16,UPI,D0603,IP0294,SUCCESS
T00004333,M0076,C1195,2026-01-27 08:44:48,2791.31,card,D0167,IP0303,SUCCESS
T00004334,M0263,C0407,2026-01-09 20:04:15,880.54,card,D0151,IP0556,SUCCESS
T00004335,M0035,C0755,2026-02-18 16:56:13,1155.56,card,D0300,IP0079,SUCCESS
T00004336,M0487,C0291,2026-01-05 17:24:17,864.5,UPI,D0570,IP0358,SUCCESS
T00004337,M0263,C0073,2026-03-10 18:30:16,1291.78,card,D0087,IP0556,SUCCESS
T00004338,M0405,C0114,2026-01-16 22:48:58,1050.53,card,D0015,IP0351,SUCCESS
T00004339,M0147,C0905,2026-01-11 18:26:03,1892.01,card,D0661,IP0082,SUCCESS
T00004340,M0135,C0086,2026-02-14 19:20:14,7155.1,UPI,D0090,IP0332,SUCCESS
T00004341,M0274,C1265,2026-02-05 10:09:19,7087.26,card,D0399,IP0742,SUCCESS
T00004342,M0336,C0582,2026-02-01 23:02:55,3554.04,wallet,D0725,IP0412,SUCCESS
T00004343,M0159,C0183,2026-02-04 22:42:18,7948.39,netbanking,D0702,IP0017,SUCCESS
T00004344,M0203,C0588,2026-03-15 19:11:25,554.7,wallet,D0173,IP0155,FAILED
T00004345,M0229,C0710,2026-01-09 19:49:45,3555.29,card,D0451,IP0750,SUCCESS
T00004346,M0007,C0694,2026-03-08 15:35:00,4330.8,card,D0271,IP0520,SUCCESS
T00004347,M0146,C1432,2026-03-06 12:49:29,1617.31,card,D0095,IP0268,SUCCESS
T00004348,M0410,C1432,2026-03-18 23:33:42,1188.17,UPI,D0547,IP0720,SUCCESS
T00004349,M0424,C0969,2026-01-15 14:40:39,1205.79,wallet,D0436,IP0125,SUCCESS
T00004350,M0401,C0796,2026-02-03 13:57:19,715.63,wallet,D0643,IP0595,SUCCESS
T00004351,M0104,C0413,2026-03-15 15:42:28,3031.68,netbanking,D0728,IP0298,SUCCESS
T00004352,M0109,C1352,2026-02-13 14:19:59,950.9,UPI,D0520,IP0289,SUCCESS
T00004353,M0176,C0302,2026-01-14 14:48:17,1305.8,card,D0471,IP0462,SUCCESS
T00004354,M0137,C1201,2026-03-16 10:43:53,970.49,netbanking,D0511,IP0295,SUCCESS
T00004355,M0015,C0191,2026-01-15 15:51:01,678.54,UPI,D0016,IP0351,SUCCESS
T00004356,M0142,C1416,2026-01-24 23:22:15,363.39,UPI,D0395,IP0469,SUCCESS
T00004357,M0276,C1327,2026-03-14 04:02:33,327.22,UPI,D0470,IP0099,SUCCESS
T00004358,M0336,C0995,2026-03-13 17:24:16,5081.32,netbanking,D0155,IP0314,SUCCESS
T00004359,M0071,C1265,2026-03-08 14:31:33,3166.47,netbanking,D0665,IP0047,SUCCESS
T00004360,M0214,C1307,2026-02-14 22:08:19,965.77,netbanking,D0655,IP0080,SUCCESS
T00004361,M0214,C0323,2026-02-03 13:53:53,783.45,UPI,D0714,IP0090,SUCCESS
T00004362,M0101,C0336,2026-01-15 09:18:19,240.83,UPI,D0615,IP0375,SUCCESS
T00004363,M0480,C0555,2026-01-10 19:19:02,188.0,card,D0695,IP0311,SUCCESS
T00004364,M0494,C0529,2026-03-13 11:59:11,1268.78,card,D0643,IP0616,SUCCESS
T00004365,M0080,C0806,2026-01-04 16:28:15,7767.12,card,D0610,IP0332,SUCCESS
T00004366,M0159,C0731,2026-02-28 21:49:06,9645.01,card,D0004,IP0123,SUCCESS
T00004367,M0008,C1070,2026-03-22 15:50:50,18856.17,netbanking,D0425,IP0217,SUCCESS
T00004368,M0414,C0005,2026-03-12 13:28:50,540.93,UPI,D0106,IP0450,SUCCESS
T00004369,M0232,C1166,2026-01-01 10:34:39,688.39,UPI,D0541,IP0469,SUCCESS
T00004370,M0490,C0753,2026-01-09 23:58:18,610.33,UPI,D0707,IP0119,SUCCESS
T00004371,M0286,C0515,2026-01-19 04:31:25,950.35,UPI,D0210,IP0450,SUCCESS
T00004372,M0048,C0070,2026-01-06 11:06:21,513.06,UPI,D0553,IP0342,SUCCESS
T00004373,M0424,C0208,2026-02-15 14:40:07,1905.09,card,D0189,IP0263,SUCCESS
T00004374,M0410,C0917,2026-03-15 13:29:32,2346.9,card,D0552,IP0471,SUCCESS
T00004375,M0131,C0471,2026-02-06 14:42:35,5164.68,wallet,D0186,IP0340,SUCCESS
T00004376,M0121,C0842,2026-03-02 21:28:25,14913.31,netbanking,D0070,IP0607,SUCCESS
T00004377,M0478,C1025,2026-02-12 18:20:09,2278.2,card,D0293,IP0692,FAILED
T00004378,M0496,C0502,2026-01-07 21:28:41,277.44,UPI,D0457,IP0417,SUCCESS
T00004379,M0385,C0046,2026-03-29 10:38:56,2269.28,UPI,D0154,IP0460,FAILED
T00004380,M0117,C0480,2026-01-13 16:15:24,2331.1,netbanking,D0492,IP0690,SUCCESS
T00004381,M0129,C1256,2026-03-20 10:40:14,388.51,UPI,D0320,IP0094,SUCCESS
T00004382,M0365,C0267,2026-01-15 11:16:47,1292.49,card,D0043,IP0469,SUCCESS
T00004383,M0067,C1091,2026-03-13 13:23:33,359.64,UPI,D0151,IP0196,SUCCESS
T00004384,M0129,C0452,2026-03-28 09:49:56,366.84,UPI,D0469,IP0372,SUCCESS
T00004385,M0005,C0194,2026-02-22 13:42:23,3483.61,UPI,D0330,IP0059,SUCCESS
T00004386,M0302,C0206,2026-01-13 23:00:09,4490.78,UPI,D0080,IP0423,SUCCESS
T00004387,M0341,C0002,2026-01-09 15:29:20,1203.16,UPI,D0691,IP0096,SUCCESS
T00004388,M0487,C0207,2026-02-11 22:51:26,901.54,UPI,D0405,IP0541,SUCCESS
T00004389,M0075,C0868,2026-01-20 11:01:17,312.86,UPI,D0301,IP0342,SUCCESS
T00004390,M0471,C0352,2026-03-03 16:30:22,472.04,wallet,D0235,IP0194,SUCCESS
T00004391,M0174,C0666,2026-02-24 16:04:54,1081.32,card,D0650,IP0030,SUCCESS
T00004392,M0450,C1321,2026-02-01 17:58:57,10701.59,netbanking,D0209,IP0197,SUCCESS
T00004393,M0368,C0214,2026-03-08 09:31:43,2573.62,card,D0334,IP0748,SUCCESS
T00004394,M0194,C1093,2026-02-22 15:01:13,577.84,card,D0334,IP0132,SUCCESS
T00004395,M0452,C0787,2026-02-13 11:55:02,568.18,card,D0588,IP0088,SUCCESS
T00004396,M0328,C1480,2026-01-29 23:09:53,277.68,UPI,D0446,IP0560,SUCCESS
T00004397,M0362,C0314,2026-02-05 20:40:05,740.11,card,D0377,IP0531,SUCCESS
T00004398,M0454,C0419,2026-01-30 10:35:03,12837.05,wallet,D0691,IP0618,SUCCESS
T00004399,M0255,C0333,2026-03-30 18:00:44,4468.33,card,D0599,IP0134,SUCCESS
T00004400,M0080,C1177,2026-02-01 15:44:39,1456.3,UPI,D0092,IP0678,SUCCESS
T00004401,M0062,C0050,2026-03-12 15:44:34,421.57,UPI,D0586,IP0689,SUCCESS
T00004402,M0187,C1017,2026-03-21 15:01:11,274.99,UPI,D0078,IP0206,SUCCESS
T00004403,M0444,C0454,2026-01-23 16:34:01,5414.47,card,D0685,IP0075,SUCCESS
T00004404,M0481,C0242,2026-01-12 11:00:15,399.84,wallet,D0351,IP0061,FAILED
T00004405,M0306,C1191,2026-03-27 23:04:26,523.63,card,D0596,IP0740,SUCCESS
T00004406,M0313,C1060,2026-02-10 22:14:03,4911.46,card,D0603,IP0635,SUCCESS
T00004407,M0147,C0764,2026-01-17 08:41:28,1095.34,card,D0489,IP0245,SUCCESS
T00004408,M0450,C0621,2026-01-31 19:38:14,3814.13,netbanking,D0370,IP0333,SUCCESS
T00004409,M0221,C0213,2026-01-15 17:07:02,1604.16,card,D0548,IP0034,SUCCESS
T00004410,M0274,C0093,2026-03-02 17:13:50,14685.0,netbanking,D0672,IP0746,SUCCESS
T00004411,M0487,C1281,2026-02-10 20:04:55,348.98,UPI,D0738,IP0081,SUCCESS
T00004412,M0419,C0006,2026-01-09 14:49:35,3453.03,netbanking,D0551,IP0323,REFUNDED
T00004413,M0405,C1039,2026-01-24 11:16:03,1421.64,wallet,D0015,IP0456,SUCCESS
T00004414,M0254,C0962,2026-03-23 07:45:19,927.68,wallet,D0537,IP0346,SUCCESS
T00004415,M0111,C1013,2026-01-26 21:12:57,1097.79,UPI,D0457,IP0090,SUCCESS
T00004416,M0203,C0770,2026-03-25 23:55:42,1922.67,UPI,D0125,IP0263,SUCCESS
T00004417,M0246,C0705,2026-02-16 20:36:00,2922.06,UPI,D0659,IP0606,SUCCESS
T00004418,M0420,C0238,2026-03-03 10:32:45,1082.54,card,D0016,IP0231,SUCCESS
T00004419,M0408,C0065,2026-01-09 16:32:31,1344.23,UPI,D0036,IP0372,SUCCESS
T00004420,M0474,C1322,2026-01-14 15:00:08,3907.64,card,D0649,IP0446,SUCCESS
T00004421,M0051,C1060,2026-02-05 20:06:48,7552.2,card,D0082,IP0241,SUCCESS
T00004422,M0248,C1043,2026-03-12 06:36:11,370.85,wallet,D0013,IP0047,SUCCESS
T00004423,M0428,C0864,2026-02-27 16:03:49,1070.13,card,D0383,IP0421,SUCCESS
T00004424,M0263,C0462,2026-01-01 11:23:00,3995.93,UPI,D0042,IP0210,SUCCESS
T00004425,M0142,C1012,2026-03-15 21:59:20,331.88,card,D0073,IP0409,SUCCESS
T00004426,M0420,C0681,2026-03-31 20:52:32,320.18,UPI,D0153,IP0231,SUCCESS
T00004427,M0035,C1151,2026-01-10 20:37:02,883.52,UPI,D0342,IP0405,SUCCESS
T00004428,M0208,C0232,2026-01-08 08:42:07,5241.39,card,D0428,IP0705,SUCCESS
T00004429,M0373,C0676,2026-01-31 20:47:37,301.93,UPI,D0028,IP0089,SUCCESS
T00004430,M0113,C0107,2026-02-14 12:50:05,1446.18,netbanking,D0296,IP0635,SUCCESS
T00004431,M0432,C1003,2026-03-28 07:20:32,4719.06,UPI,D0009,IP0542,SUCCESS
T00004432,M0224,C0145,2026-02-22 17:34:42,1883.88,wallet,D0141,IP0523,SUCCESS
T00004433,M0214,C1362,2026-01-19 19:44:47,1585.65,netbanking,D0154,IP0090,SUCCESS
T00004434,M0480,C0957,2026-02-21 13:21:53,1345.67,UPI,D0450,IP0203,SUCCESS
T00004435,M0113,C0806,2026-02-12 17:11:50,643.89,UPI,D0296,IP0571,FAILED
T00004436,M0248,C0939,2026-02-11 08:36:30,1984.51,card,D0256,IP0019,SUCCESS
T00004437,M0289,C0400,2026-01-14 12:10:46,405.57,card,D0093,IP0630,SUCCESS
T00004438,M0075,C0375,2026-01-06 13:51:32,841.82,UPI,D0276,IP0225,SUCCESS
T00004439,M0177,C0926,2026-01-20 16:51:31,935.24,wallet,D0619,IP0214,SUCCESS
T00004440,M0297,C0512,2026-03-18 22:28:42,2361.16,UPI,D0326,IP0440,SUCCESS
T00004441,M0477,C0473,2026-03-27 09:45:14,967.14,card,D0699,IP0503,SUCCESS
T00004442,M0263,C0515,2026-02-06 12:02:45,3999.46,UPI,D0447,IP0629,SUCCESS
T00004443,M0303,C1022,2026-02-22 14:15:09,717.77,UPI,D0271,IP0605,SUCCESS
T00004444,M0366,C0917,2026-03-27 16:23:20,518.8,UPI,D0204,IP0455,SUCCESS
T00004445,M0113,C0605,2026-02-11 17:33:02,3688.95,card,D0403,IP0262,SUCCESS
T00004446,M0113,C0954,2026-03-18 12:52:57,396.39,wallet,D0403,IP0156,FAILED
T00004447,M0272,C0085,2026-03-08 12:11:30,3677.44,card,D0005,IP0046,SUCCESS
T00004448,M0347,C1324,2026-03-12 11:14:20,722.68,UPI,D0588,IP0063,SUCCESS
T00004449,M0179,C0594,2026-02-11 16:16:41,780.69,wallet,D0076,IP0149,SUCCESS
T00004450,M0064,C0601,2026-02-27 13:31:52,30734.04,card,D0132,IP0294,SUCCESS
T00004451,M0404,C0872,2026-03-14 12:48:24,160.76,card,D0561,IP0490,FAILED
T00004452,M0380,C0610,2026-03-10 14:03:54,4643.23,UPI,D0055,IP0182,SUCCESS
T00004453,M0469,C0369,2026-01-19 08:34:36,350.13,UPI,D0082,IP0340,SUCCESS
T00004454,M0416,C0891,2026-02-03 13:27:23,798.77,card,D0320,IP0453,SUCCESS
T00004455,M0402,C1087,2026-02-22 19:09:10,1876.17,UPI,D0224,IP0660,SUCCESS
T00004456,M0296,C0870,2026-02-03 16:25:38,2425.03,UPI,D0454,IP0135,SUCCESS
T00004457,M0480,C0072,2026-02-11 15:30:16,496.47,UPI,D0280,IP0295,SUCCESS
T00004458,M0374,C1106,2026-01-29 18:48:06,1169.6,netbanking,D0153,IP0455,SUCCESS
T00004459,M0078,C1271,2026-02-11 14:10:55,16907.34,card,D0023,IP0552,SUCCESS
T00004460,M0410,C1139,2026-02-15 20:06:50,1502.4,UPI,D0519,IP0189,SUCCESS
T00004461,M0142,C0893,2026-03-13 23:16:12,241.31,card,D0247,IP0672,SUCCESS
T00004462,M0424,C1471,2026-01-03 15:43:27,1322.01,card,D0471,IP0263,SUCCESS
T00004463,M0492,C0896,2026-03-27 16:31:55,3981.63,UPI,D0386,IP0541,SUCCESS
T00004464,M0100,C0212,2026-03-14 11:37:45,5858.02,UPI,D0280,IP0334,SUCCESS
T00004465,M0062,C0147,2026-01-30 20:25:35,357.12,UPI,D0388,IP0595,SUCCESS
T00004466,M0410,C0110,2026-02-19 19:41:58,653.71,wallet,D0547,IP0189,SUCCESS
T00004467,M0420,C0764,2026-01-31 23:44:33,839.71,UPI,D0448,IP0422,SUCCESS
T00004468,M0366,C1082,2026-01-03 11:29:27,164.38,UPI,D0739,IP0455,SUCCESS
T00004469,M0263,C0462,2026-02-16 17:23:12,821.89,UPI,D0447,IP0629,REFUNDED
T00004470,M0444,C0775,2026-01-23 16:47:40,9416.62,wallet,D0032,IP0078,SUCCESS
T00004471,M0364,C0018,2026-01-27 16:32:27,951.79,card,D0273,IP0373,SUCCESS
